Building,DataValue,TimeStamp,DateTime
2호남관/4호관,44446013.0,1713846000,2024-04-23 13:20:00
2호남관/4호관,44446073.0,1713846600,2024-04-23 13:30:00
2호남관/4호관,44446134.0,1713847200,2024-04-23 13:40:00
2호남관/4호관,44446194.0,1713847800,2024-04-23 13:50:00
2호남관/4호관,44446256.0,1713848400,2024-04-23 14:00:00
2호남관/4호관,44446318.0,1713849000,2024-04-23 14:10:00
2호남관/4호관,44446380.0,1713849600,2024-04-23 14:20:00
2호남관/4호관,44446442.0,1713850200,2024-04-23 14:30:00
2호남관/4호관,44446504.0,1713850800,2024-04-23 14:40:00
2호남관/4호관,44446566.0,1713851400,2024-04-23 14:50:00
2호남관/4호관,44446626.0,1713852000,2024-04-23 15:00:00
2호남관/4호관,44446687.0,1713852600,2024-04-23 15:10:00
2호남관/4호관,44446749.0,1713853200,2024-04-23 15:20:00
2호남관/4호관,44446810.0,1713853800,2024-04-23 15:30:00
2호남관/4호관,44446872.0,1713854400,2024-04-23 15:40:00
2호남관/4호관,44446934.0,1713855000,2024-04-23 15:50:00
2호남관/4호관,44446996.0,1713855600,2024-04-23 16:00:00
2호남관/4호관,44447057.0,1713856200,2024-04-23 16:10:00
2호남관/4호관,44447117.0,1713856800,2024-04-23 16:20:00
2호남관/4호관,44447177.0,1713857400,2024-04-23 16:30:00
2호남관/4호관,44447238.0,1713858000,2024-04-23 16:40:00
2호남관/4호관,44447298.0,1713858600,2024-04-23 16:50:00
2호남관/4호관,44447358.0,1713859200,2024-04-23 17:00:00
2호남관/4호관,44447419.0,1713859800,2024-04-23 17:10:00
2호남관/4호관,44447480.0,1713860400,2024-04-23 17:20:00
2호남관/4호관,44447541.0,1713861000,2024-04-23 17:30:00
2호남관/4호관,44447600.0,1713861600,2024-04-23 17:40:00
2호남관/4호관,44447658.0,1713862200,2024-04-23 17:50:00
2호남관/4호관,44447716.0,1713862800,2024-04-23 18:00:00
2호남관/4호관,44447772.0,1713863400,2024-04-23 18:10:00
2호남관/4호관,44447828.0,1713864000,2024-04-23 18:20:00
2호남관/4호관,44447884.0,1713864600,2024-04-23 18:30:00
2호남관/4호관,44447939.0,1713865200,2024-04-23 18:40:00
2호남관/4호관,44447994.0,1713865800,2024-04-23 18:50:00
2호남관/4호관,44448049.0,1713866400,2024-04-23 19:00:00
2호남관/4호관,44448105.0,1713867000,2024-04-23 19:10:00
2호남관/4호관,44448160.0,1713867600,2024-04-23 19:20:00
2호남관/4호관,44448214.0,1713868200,2024-04-23 19:30:00
2호남관/4호관,44448269.0,1713868800,2024-04-23 19:40:00
2호남관/4호관,44448323.0,1713869400,2024-04-23 19:50:00
2호남관/4호관,44448377.0,1713870000,2024-04-23 20:00:00
2호남관/4호관,44448431.0,1713870600,2024-04-23 20:10:00
2호남관/4호관,44448485.0,1713871200,2024-04-23 20:20:00
2호남관/4호관,44448540.0,1713871800,2024-04-23 20:30:00
2호남관/4호관,44448594.0,1713872400,2024-04-23 20:40:00
2호남관/4호관,44448648.0,1713873000,2024-04-23 20:50:00
2호남관/4호관,44448700.0,1713873600,2024-04-23 21:00:00
2호남관/4호관,44448752.0,1713874200,2024-04-23 21:10:00
2호남관/4호관,44448805.0,1713874800,2024-04-23 21:20:00
2호남관/4호관,44448858.0,1713875400,2024-04-23 21:30:00
2호남관/4호관,44448910.0,1713876000,2024-04-23 21:40:00
2호남관/4호관,44448962.0,1713876600,2024-04-23 21:50:00
2호남관/4호관,44449015.0,1713877200,2024-04-23 22:00:00
2호남관/4호관,44449068.0,1713877800,2024-04-23 22:10:00
2호남관/4호관,44449121.0,1713878400,2024-04-23 22:20:00
2호남관/4호관,44449173.0,1713879000,2024-04-23 22:30:00
2호남관/4호관,44449224.0,1713879600,2024-04-23 22:40:00
2호남관/4호관,44449275.0,1713880200,2024-04-23 22:50:00
2호남관/4호관,44449326.0,1713880800,2024-04-23 23:00:00
2호남관/4호관,44449376.0,1713881400,2024-04-23 23:10:00
2호남관/4호관,44449426.0,1713882000,2024-04-23 23:20:00
2호남관/4호관,44449477.0,1713882600,2024-04-23 23:30:00
2호남관/4호관,44449528.0,1713883200,2024-04-23 23:40:00
2호남관/4호관,44449579.0,1713883800,2024-04-23 23:50:00
2호남관/4호관,44449628.0,1713884400,2024-04-24 00:00:00
2호남관/4호관,44449678.0,1713885000,2024-04-24 00:10:00
2호남관/4호관,44449727.0,1713885600,2024-04-24 00:20:00
2호남관/4호관,44449776.0,1713886200,2024-04-24 00:30:00
2호남관/4호관,44449825.0,1713886800,2024-04-24 00:40:00
2호남관/4호관,44449874.0,1713887400,2024-04-24 00:50:00
2호남관/4호관,44449922.0,1713888000,2024-04-24 01:00:00
2호남관/4호관,44449971.0,1713888600,2024-04-24 01:10:00
2호남관/4호관,44450020.0,1713889200,2024-04-24 01:20:00
2호남관/4호관,44450068.0,1713889800,2024-04-24 01:30:00
2호남관/4호관,44450115.0,1713890400,2024-04-24 01:40:00
2호남관/4호관,44450163.0,1713891000,2024-04-24 01:50:00
2호남관/4호관,44450211.0,1713891600,2024-04-24 02:00:00
2호남관/4호관,44450257.0,1713892200,2024-04-24 02:10:00
2호남관/4호관,44450304.0,1713892800,2024-04-24 02:20:00
2호남관/4호관,44450351.0,1713893400,2024-04-24 02:30:00
2호남관/4호관,44450398.0,1713894000,2024-04-24 02:40:00
2호남관/4호관,44450444.0,1713894600,2024-04-24 02:50:00
2호남관/4호관,44450491.0,1713895200,2024-04-24 03:00:00
2호남관/4호관,44450537.0,1713895800,2024-04-24 03:10:00
2호남관/4호관,44450583.0,1713896400,2024-04-24 03:20:00
2호남관/4호관,44450628.0,1713897000,2024-04-24 03:30:00
