Building,DataValue,TimeStamp,DateTime
5호북관,17975237.0,1713846000,2024-04-23 13:20:00
5호북관,17975271.0,1713846600,2024-04-23 13:30:00
5호북관,17975305.0,1713847200,2024-04-23 13:40:00
5호북관,17975339.0,1713847800,2024-04-23 13:50:00
5호북관,17975374.0,1713848400,2024-04-23 14:00:00
5호북관,17975408.0,1713849000,2024-04-23 14:10:00
5호북관,17975444.0,1713849600,2024-04-23 14:20:00
5호북관,17975480.0,1713850200,2024-04-23 14:30:00
5호북관,17975516.0,1713850800,2024-04-23 14:40:00
5호북관,17975552.0,1713851400,2024-04-23 14:50:00
5호북관,17975589.0,1713852000,2024-04-23 15:00:00
5호북관,17975625.0,1713852600,2024-04-23 15:10:00
5호북관,17975660.0,1713853200,2024-04-23 15:20:00
5호북관,17975696.0,1713853800,2024-04-23 15:30:00
5호북관,17975731.0,1713854400,2024-04-23 15:40:00
5호북관,17975766.0,1713855000,2024-04-23 15:50:00
5호북관,17975801.0,1713855600,2024-04-23 16:00:00
5호북관,17975836.0,1713856200,2024-04-23 16:10:00
5호북관,17975870.0,1713856800,2024-04-23 16:20:00
5호북관,17975905.0,1713857400,2024-04-23 16:30:00
5호북관,17975939.0,1713858000,2024-04-23 16:40:00
5호북관,17975973.0,1713858600,2024-04-23 16:50:00
5호북관,17976007.0,1713859200,2024-04-23 17:00:00
5호북관,17976040.0,1713859800,2024-04-23 17:10:00
5호북관,17976074.0,1713860400,2024-04-23 17:20:00
5호북관,17976108.0,1713861000,2024-04-23 17:30:00
5호북관,17976141.0,1713861600,2024-04-23 17:40:00
5호북관,17976174.0,1713862200,2024-04-23 17:50:00
5호북관,17976206.0,1713862800,2024-04-23 18:00:00
5호북관,17976239.0,1713863400,2024-04-23 18:10:00
5호북관,17976271.0,1713864000,2024-04-23 18:20:00
5호북관,17976303.0,1713864600,2024-04-23 18:30:00
5호북관,17976336.0,1713865200,2024-04-23 18:40:00
5호북관,17976368.0,1713865800,2024-04-23 18:50:00
5호북관,17976401.0,1713866400,2024-04-23 19:00:00
5호북관,17976432.0,1713867000,2024-04-23 19:10:00
5호북관,17976464.0,1713867600,2024-04-23 19:20:00
5호북관,17976496.0,1713868200,2024-04-23 19:30:00
5호북관,17976528.0,1713868800,2024-04-23 19:40:00
5호북관,17976560.0,1713869400,2024-04-23 19:50:00
5호북관,17976591.0,1713870000,2024-04-23 20:00:00
5호북관,17976622.0,1713870600,2024-04-23 20:10:00
5호북관,17976653.0,1713871200,2024-04-23 20:20:00
5호북관,17976684.0,1713871800,2024-04-23 20:30:00
5호북관,17976716.0,1713872400,2024-04-23 20:40:00
5호북관,17976747.0,1713873000,2024-04-23 20:50:00
5호북관,17976778.0,1713873600,2024-04-23 21:00:00
5호북관,17976809.0,1713874200,2024-04-23 21:10:00
5호북관,17976840.0,1713874800,2024-04-23 21:20:00
5호북관,17976871.0,1713875400,2024-04-23 21:30:00
5호북관,17976902.0,1713876000,2024-04-23 21:40:00
5호북관,17976933.0,1713876600,2024-04-23 21:50:00
5호북관,17976964.0,1713877200,2024-04-23 22:00:00
5호북관,17976994.0,1713877800,2024-04-23 22:10:00
5호북관,17977025.0,1713878400,2024-04-23 22:20:00
5호북관,17977056.0,1713879000,2024-04-23 22:30:00
5호북관,17977086.0,1713879600,2024-04-23 22:40:00
5호북관,17977116.0,1713880200,2024-04-23 22:50:00
5호북관,17977145.0,1713880800,2024-04-23 23:00:00
5호북관,17977174.0,1713881400,2024-04-23 23:10:00
5호북관,17977204.0,1713882000,2024-04-23 23:20:00
5호북관,17977233.0,1713882600,2024-04-23 23:30:00
5호북관,17977262.0,1713883200,2024-04-23 23:40:00
5호북관,17977291.0,1713883800,2024-04-23 23:50:00
5호북관,17977320.0,1713884400,2024-04-24 00:00:00
5호북관,17977349.0,1713885000,2024-04-24 00:10:00
5호북관,17977379.0,1713885600,2024-04-24 00:20:00
