Building,DataValue,DateTime,DayOfWeek,Time,PowerUsage,OriginalPowerUsage
2호북관,24335334.0,2024-04-23 13:20:00,1,13:20:00,0.0,0.0
2호북관,24335385.0,2024-04-23 13:30:00,1,13:30:00,0.6986301369863013,51.0
2호북관,24335436.0,2024-04-23 13:40:00,1,13:40:00,0.6986301369863013,51.0
2호북관,24335488.0,2024-04-23 13:50:00,1,13:50:00,0.7123287671232876,52.0
2호북관,24335541.0,2024-04-23 14:00:00,1,14:00:00,0.726027397260274,53.0
2호북관,24335594.0,2024-04-23 14:10:00,1,14:10:00,0.726027397260274,53.0
2호북관,24335646.0,2024-04-23 14:20:00,1,14:20:00,0.7123287671232876,52.0
2호북관,24335700.0,2024-04-23 14:30:00,1,14:30:00,0.7397260273972602,54.0
2호북관,24335753.0,2024-04-23 14:40:00,1,14:40:00,0.726027397260274,53.0
2호북관,24335806.0,2024-04-23 14:50:00,1,14:50:00,0.726027397260274,53.0
2호북관,24335861.0,2024-04-23 15:00:00,1,15:00:00,0.7534246575342465,55.0
2호북관,24335915.0,2024-04-23 15:10:00,1,15:10:00,0.7397260273972602,54.0
2호북관,24335970.0,2024-04-23 15:20:00,1,15:20:00,0.7534246575342465,55.0
2호북관,24336023.0,2024-04-23 15:30:00,1,15:30:00,0.726027397260274,53.0
2호북관,24336077.0,2024-04-23 15:40:00,1,15:40:00,0.7397260273972602,54.0
2호북관,24336130.0,2024-04-23 15:50:00,1,15:50:00,0.726027397260274,53.0
2호북관,24336182.0,2024-04-23 16:00:00,1,16:00:00,0.7123287671232876,52.0
2호북관,24336235.0,2024-04-23 16:10:00,1,16:10:00,0.726027397260274,53.0
2호북관,24336288.0,2024-04-23 16:20:00,1,16:20:00,0.726027397260274,53.0
2호북관,24336339.0,2024-04-23 16:30:00,1,16:30:00,0.6986301369863013,51.0
2호북관,24336392.0,2024-04-23 16:40:00,1,16:40:00,0.726027397260274,53.0
2호북관,24336445.0,2024-04-23 16:50:00,1,16:50:00,0.726027397260274,53.0
2호북관,24336500.0,2024-04-23 17:00:00,1,17:00:00,0.7534246575342465,55.0
2호북관,24336554.0,2024-04-23 17:10:00,1,17:10:00,0.7397260273972602,54.0
2호북관,24336606.0,2024-04-23 17:20:00,1,17:20:00,0.7123287671232876,52.0
2호북관,24336660.0,2024-04-23 17:30:00,1,17:30:00,0.7397260273972602,54.0
2호북관,24336710.0,2024-04-23 17:40:00,1,17:40:00,0.684931506849315,50.0
2호북관,24336762.0,2024-04-23 17:50:00,1,17:50:00,0.7123287671232876,52.0
2호북관,24336811.0,2024-04-23 18:00:00,1,18:00:00,0.6712328767123288,49.0
2호북관,24336860.0,2024-04-23 18:10:00,1,18:10:00,0.6712328767123288,49.0
2호북관,24336910.0,2024-04-23 18:20:00,1,18:20:00,0.684931506849315,50.0
2호북관,24336959.0,2024-04-23 18:30:00,1,18:30:00,0.6712328767123288,49.0
2호북관,24337008.0,2024-04-23 18:40:00,1,18:40:00,0.6712328767123288,49.0
2호북관,24337059.0,2024-04-23 18:50:00,1,18:50:00,0.6986301369863013,51.0
2호북관,24337113.0,2024-04-23 19:00:00,1,19:00:00,0.7397260273972602,54.0
2호북관,24337167.0,2024-04-23 19:10:00,1,19:10:00,0.7397260273972602,54.0
2호북관,24337221.0,2024-04-23 19:20:00,1,19:20:00,0.7397260273972602,54.0
2호북관,24337275.0,2024-04-23 19:30:00,1,19:30:00,0.7397260273972602,54.0
2호북관,24337329.0,2024-04-23 19:40:00,1,19:40:00,0.7397260273972602,54.0
2호북관,24337383.0,2024-04-23 19:50:00,1,19:50:00,0.7397260273972602,54.0
2호북관,24337437.0,2024-04-23 20:00:00,1,20:00:00,0.7397260273972602,54.0
2호북관,24337491.0,2024-04-23 20:10:00,1,20:10:00,0.7397260273972602,54.0
2호북관,24337545.0,2024-04-23 20:20:00,1,20:20:00,0.7397260273972602,54.0
2호북관,24337598.0,2024-04-23 20:30:00,1,20:30:00,0.726027397260274,53.0
2호북관,24337651.0,2024-04-23 20:40:00,1,20:40:00,0.726027397260274,53.0
2호북관,24337703.0,2024-04-23 20:50:00,1,20:50:00,0.7123287671232876,52.0
2호북관,24337756.0,2024-04-23 21:00:00,1,21:00:00,0.726027397260274,53.0
2호북관,24337809.0,2024-04-23 21:10:00,1,21:10:00,0.726027397260274,53.0
2호북관,24337862.0,2024-04-23 21:20:00,1,21:20:00,0.726027397260274,53.0
2호북관,24337914.0,2024-04-23 21:30:00,1,21:30:00,0.7123287671232876,52.0
